CustomerID,Gender,SeniorCitizen,TenureMonths,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentDelays,Churn
CUST-13734,Female,0,19,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,63.08,1175.62,4,1,Yes
CUST-13735,Female,1,14,One year,No,Credit card (automatic),DSL,Yes,No,76.29,1116.4,4,1,Yes
CUST-13736,Male,0,21,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,95.32,2032.9,1,1,Yes
CUST-13737,Male,0,15,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,93.2,1393.28,0,1,No
CUST-13738,Male,1,3,Two year,No,Bank transfer (automatic),No,Yes,No,36.87,47.48,2,0,No
CUST-13739,Female,1,37,Two year,No,Credit card (automatic),No,Yes,Yes,48.49,1851.97,2,2,Yes
CUST-13740,Male,1,46,Month-to-month,Yes,Electronic check,DSL,Yes,No,53.25,2575.01,3,0,Yes
CUST-13741,Female,0,16,One year,Yes,Credit card (automatic),DSL,Yes,No,37.1,515.01,1,3,Yes
CUST-13742,Male,0,14,Two year,No,Electronic check,Fiber optic,No,Yes,19.47,342.76,3,1,No
CUST-13743,Male,0,9,Month-to-month,No,Mailed check,No,No,No,35.73,298.15,0,1,No
CUST-13744,Male,0,7,Two year,No,Mailed check,Fiber optic,No,No,99.48,679.69,2,2,Yes
CUST-13745,Male,0,14,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,73.12,1037.16,2,0,Yes
CUST-13746,Female,0,6,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,52.59,255.26,1,1,Yes
CUST-13747,Female,0,15,One year,No,Electronic check,DSL,No,No,79.39,1188.99,2,2,No
CUST-13748,Male,0,52,One year,No,Credit card (automatic),DSL,Yes,No,92.6,4734.64,2,0,No
CUST-13749,Female,0,72,One year,No,Mailed check,Fiber optic,No,No,53.87,3902.44,1,2,No
CUST-13750,Male,0,34,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,65.09,2324.75,2,1,No
CUST-13751,Male,0,1,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,24.7,24.7,0,1,No
CUST-13752,Male,0,69,Month-to-month,Yes,Mailed check,DSL,No,No,78.26,5391.5,0,2,No
CUST-13753,Male,0,20,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,54.07,1075.43,2,2,No
CUST-13754,Female,0,7,Month-to-month,No,Mailed check,No,Yes,Yes,61.82,482.06,1,0,Yes
CUST-13755,Male,0,7,One year,No,Mailed check,Fiber optic,Yes,Yes,60.72,445.32,1,0,No
CUST-13756,Male,0,50,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,81.81,4136.52,1,2,No
CUST-13757,Female,0,2,Month-to-month,No,Electronic check,Fiber optic,Yes,No,75.78,126.25,1,0,Yes
CUST-13758,Male,0,47,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,60.67,2873.17,2,1,Yes
CUST-13759,Male,0,14,Month-to-month,No,Mailed check,DSL,Yes,Yes,19.95,110.91,1,0,Yes
CUST-13760,Male,0,31,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,80.66,2533.83,0,0,No
CUST-13761,Female,1,50,One year,No,Mailed check,Fiber optic,Yes,Yes,106.65,5271.61,0,1,No
CUST-13762,Male,0,61,One year,No,Credit card (automatic),Fiber optic,No,Yes,95.59,5814.61,1,0,No
CUST-13763,Female,1,41,Month-to-month,Yes,Mailed check,Fiber optic,No,No,116.9,4830.16,1,0,No
CUST-13764,Male,1,14,Month-to-month,No,Electronic check,Fiber optic,No,No,32.23,374.42,0,3,No
CUST-13765,Male,0,5,Month-to-month,Yes,Mailed check,DSL,Yes,No,40.61,257.52,2,1,No
CUST-13766,Female,1,5,Month-to-month,No,Electronic check,No,No,No,72.45,356.03,2,1,Yes
CUST-13767,Male,0,64,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,41.96,2758.1,3,0,No
CUST-13768,Male,0,29,Month-to-month,No,Credit card (automatic),Fiber optic,No,Yes,21.72,584.74,2,0,No
CUST-13769,Female,0,5,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,58.68,202.76,2,2,Yes
CUST-13770,Female,0,36,Month-to-month,No,Mailed check,Fiber optic,No,Yes,47.16,1696.31,2,1,Yes
CUST-13771,Female,1,19,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,44.76,879.79,4,1,No
CUST-13772,Female,0,64,One year,No,Electronic check,Fiber optic,Yes,Yes,114.04,7332.11,1,0,No
CUST-13773,Female,0,22,Month-to-month,No,Credit card (automatic),DSL,No,No,42.21,871.85,4,0,Yes
CUST-13774,Male,0,34,Month-to-month,Yes,Electronic check,Fiber optic,No,No,31.26,981.61,0,1,Yes
CUST-13775,Female,0,56,Two year,No,Credit card (automatic),DSL,Yes,No,30.84,1711.42,3,2,No
CUST-13776,Male,0,17,Month-to-month,No,Credit card (automatic),,No,No,99.29,1713.75,2,1,Yes
CUST-13777,Male,0,56,Two year,Yes,Electronic check,DSL,Yes,No,90.09,5068.33,2,1,No
CUST-13778,Male,1,17,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,31.26,610.03,2,1,No
CUST-13779,Female,0,18,Two year,No,Credit card (automatic),No,No,Yes,40.34,707.45,2,3,No
CUST-13780,Female,0,45,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,93.36,4108.96,1,1,No
CUST-13781,Male,0,56,One year,Yes,Electronic check,Fiber optic,No,Yes,45.85,2627.43,1,1,No
CUST-13782,Female,0,50,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,116.89,5854.26,0,1,No
CUST-13783,Female,0,58,One year,Yes,Credit card (automatic),No,Yes,No,72.58,4223.75,2,0,No
CUST-13784,Female,0,18,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,37.55,714.25,1,1,No
CUST-13785,Female,0,7,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,104.56,795.1,1,0,Yes
CUST-13786,Male,1,10,One year,Yes,Electronic check,DSL,No,Yes,50.36,502.45,2,0,No
CUST-13787,Male,0,69,Month-to-month,Yes,Electronic check,No,Yes,No,47.28,3321.15,0,0,No
CUST-13788,Female,1,3,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,51.16,181.09,3,0,Yes
CUST-13789,Male,0,44,Month-to-month,No,Credit card (automatic),DSL,Yes,No,95.45,4167.02,3,0,No
CUST-13790,Female,0,70,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,35.66,2484.54,0,2,No
CUST-13791,Female,0,14,One year,No,Credit card (automatic),DSL,No,No,56.62,823.52,2,1,No
CUST-13792,Male,1,4,Month-to-month,Yes,Credit card (automatic),,Yes,Yes,21.35,49.96,1,0,Yes
CUST-13793,Male,0,18,Month-to-month,Yes,Mailed check,No,Yes,No,101.33,1868.26,0,1,Yes
CUST-13794,Male,1,52,One year,Yes,Electronic check,Fiber optic,No,No,52.49,2737.39,1,0,Yes
CUST-13795,Female,1,38,One year,Yes,Electronic check,Fiber optic,Yes,No,43.19,1660.3,1,0,No
CUST-13796,Male,0,20,Two year,No,Mailed check,DSL,Yes,No,76.53,1602.63,1,1,No
CUST-13797,Female,0,44,Month-to-month,No,Electronic check,Fiber optic,Yes,No,89.1,3938.23,1,0,No
CUST-13798,Male,0,51,Month-to-month,Yes,,DSL,No,No,99.95,5101.02,1,1,Yes
CUST-13799,Male,0,19,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,53.2,1006.67,2,0,No
CUST-13800,Female,0,68,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,99.89,6785.79,1,0,No
CUST-13801,Female,0,66,One year,Yes,Electronic check,DSL,No,Yes,64.97,4303.63,1,1,No
CUST-13802,Female,0,13,Month-to-month,No,Electronic check,Fiber optic,No,Yes,28.41,437.5,5,1,Yes
CUST-13803,Female,0,62,Month-to-month,No,Mailed check,No,No,Yes,103.3,6374.01,1,1,No
CUST-13804,Female,0,61,Month-to-month,Yes,Mailed check,DSL,No,Yes,73.29,4436.32,0,0,No
CUST-13805,Female,0,30,One year,No,Bank transfer (automatic),No,No,No,78.8,2428.25,3,1,No
CUST-13806,Female,0,30,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,112.47,3345.79,1,3,Yes
CUST-13807,Female,0,51,One year,No,Credit card (automatic),Fiber optic,No,No,74.44,3807.24,1,2,No
CUST-13808,Male,0,48,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,18.81,873.29,0,0,No
CUST-13809,Female,0,33,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,105.75,3405.78,1,1,No
CUST-13810,Female,0,19,One year,No,Electronic check,DSL,Yes,Yes,46.87,900.44,1,0,No
CUST-13811,Male,0,71,Month-to-month,No,Mailed check,No,Yes,Yes,68.68,4932.04,4,2,Yes
CUST-13812,Female,0,57,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,38.84,2210.78,0,1,No
CUST-13813,Male,0,19,Month-to-month,Yes,Credit card (automatic),DSL,No,No,48.1,839.82,0,0,Yes
CUST-13814,Male,0,41,Month-to-month,Yes,Mailed check,No,No,No,87.26,3583.11,2,0,Yes
CUST-13815,Female,1,42,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,61.42,2541.84,3,3,Yes
CUST-13816,Male,0,52,Month-to-month,Yes,Electronic check,No,No,No,81.28,4095.58,3,0,No
CUST-13817,Female,0,4,Month-to-month,Yes,Electronic check,DSL,No,No,101.02,400.04,1,3,Yes
CUST-13818,Male,0,4,Two year,No,Credit card (automatic),No,No,Yes,52.5,235.88,2,2,Yes
CUST-13819,Male,0,5,Two year,Yes,Mailed check,DSL,No,No,75.37,435.74,0,2,Yes
CUST-13820,Male,0,41,One year,Yes,Credit card (automatic),No,No,No,96.4,4040.24,0,0,No
CUST-13821,Female,0,61,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,90.12,5529.87,3,0,No
CUST-13822,Female,0,55,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,72.5,4034.18,0,1,Yes
CUST-13823,Male,0,13,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,56.78,673.91,1,3,Yes
CUST-13824,Male,0,14,Month-to-month,Yes,Credit card (automatic),No,Yes,No,59.2,909.89,0,0,Yes
CUST-13825,Female,0,60,Month-to-month,No,Mailed check,Fiber optic,Yes,No,61.78,3770.17,3,0,No
CUST-13826,Female,1,72,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,53.31,3819.96,0,1,No
CUST-13827,Male,0,25,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,88.51,2246.83,1,0,Yes
CUST-13828,Male,0,44,Month-to-month,No,Mailed check,No,Yes,Yes,30.85,1386.45,2,0,Yes
CUST-13829,Female,0,10,Month-to-month,No,Credit card (automatic),DSL,Yes,No,115.48,1228.31,2,1,No
CUST-13830,Female,0,71,One year,Yes,Credit card (automatic),DSL,No,No,96.54,6846.78,2,0,No
CUST-13831,Female,0,50,One year,Yes,Mailed check,No,No,Yes,48.22,2373.69,0,0,No
CUST-13832,Female,0,44,One year,Yes,Electronic check,Fiber optic,Yes,Yes,22.53,966.82,2,1,No
CUST-13833,Female,0,14,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,89.74,1301.2,0,0,No
CUST-13834,Male,0,15,Month-to-month,Yes,Electronic check,DSL,No,No,92.05,1284.76,2,0,No
CUST-13835,Female,0,16,Month-to-month,No,Credit card (automatic),No,No,No,115.09,1691.59,3,0,Yes
CUST-13836,Male,0,2,Month-to-month,Yes,,DSL,Yes,No,43.75,132.21,0,0,Yes
CUST-13837,Female,0,30,Two year,No,Bank transfer (automatic),Fiber optic,No,No,26.56,810.54,0,2,Yes
CUST-13838,Male,0,30,Two year,Yes,Credit card (automatic),No,No,Yes,110.22,3307.52,3,2,No
CUST-13839,Female,0,31,One year,No,Bank transfer (automatic),DSL,Yes,No,44.24,1306.16,1,0,No
CUST-13840,Female,0,20,Two year,Yes,Credit card (automatic),,No,No,90.76,1729.71,1,1,No
CUST-13841,Male,0,49,One year,Yes,Electronic check,Fiber optic,Yes,Yes,24.35,1161.42,1,0,No
CUST-13842,Male,0,35,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,94.69,3332.23,0,1,No
CUST-13843,Female,0,23,Two year,No,Mailed check,Fiber optic,Yes,Yes,31.02,684.17,1,1,No
CUST-13844,Female,0,61,Month-to-month,No,Mailed check,Fiber optic,No,No,88.16,5422.77,3,1,Yes
CUST-13845,Female,0,55,One year,Yes,Bank transfer (automatic),DSL,No,Yes,71.75,3898.55,0,1,No
CUST-13846,Female,0,67,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,114.28,7630.79,1,1,Yes
CUST-13847,Female,1,8,Month-to-month,Yes,Mailed check,No,Yes,Yes,21.96,210.84,1,1,No
CUST-13848,Male,0,40,One year,No,Bank transfer (automatic),DSL,No,No,47.6,1885.15,1,0,No
CUST-13849,Male,0,59,Month-to-month,Yes,Credit card (automatic),No,Yes,No,25.24,1472.79,2,0,No
CUST-13850,Female,0,32,Month-to-month,No,Electronic check,DSL,Yes,Yes,106.61,3379.35,1,2,Yes
CUST-13851,Male,0,7,Month-to-month,No,Mailed check,Fiber optic,No,Yes,77.94,504.13,2,2,Yes
CUST-13852,Male,0,2,Month-to-month,No,Mailed check,No,No,No,72.01,161.73,0,2,No
CUST-13853,Male,0,6,Two year,No,Credit card (automatic),DSL,No,Yes,31.46,212.95,0,0,No
CUST-13854,Female,1,36,One year,No,Bank transfer (automatic),No,Yes,No,67.4,2437.76,0,2,No
CUST-13855,Male,1,32,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,58.32,1835.43,2,0,No
CUST-13856,Female,0,45,Month-to-month,No,Mailed check,Fiber optic,No,No,49.98,2239.03,1,1,Yes
CUST-13857,Male,0,42,Two year,No,Credit card (automatic),Fiber optic,Yes,No,95.85,4105.5,1,1,No
CUST-13858,Female,1,53,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,24.41,1222.68,0,1,No
CUST-13859,Male,0,9,Month-to-month,No,Mailed check,Fiber optic,Yes,No,83.24,843.45,2,0,Yes
CUST-13860,Female,0,49,Month-to-month,Yes,Mailed check,Fiber optic,No,No,100.96,4952.03,2,0,Yes
CUST-13861,Female,0,2,Two year,No,Credit card (automatic),DSL,Yes,No,109.43,209.85,2,0,No
CUST-13862,Male,0,67,Month-to-month,No,Mailed check,DSL,No,No,93.21,6292.74,2,1,No
CUST-13863,Female,0,11,Month-to-month,Yes,Mailed check,,No,Yes,46.64,409.68,2,0,Yes
CUST-13864,Female,0,50,Month-to-month,Yes,Electronic check,No,No,No,78.6,3999.02,1,0,Yes
CUST-13865,Female,0,35,Month-to-month,No,Mailed check,Fiber optic,No,No,32.46,1228.99,3,0,Yes
CUST-13866,Female,0,15,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,30.01,504.55,3,1,Yes
CUST-13867,Female,0,31,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,82.43,2450.22,1,0,No
CUST-13868,Female,0,62,Month-to-month,No,Electronic check,Fiber optic,Yes,No,103.79,6473.19,4,1,Yes
CUST-13869,Female,0,28,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,25.01,782.58,0,0,No
CUST-13870,Female,0,25,Month-to-month,No,Bank transfer (automatic),,No,No,28.9,799.64,2,0,No
CUST-13871,Male,0,25,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,75.09,,0,2,No
CUST-13872,Male,1,1,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,40.18,91.0,1,0,No
CUST-13873,Female,1,59,Month-to-month,No,Mailed check,No,Yes,No,79.74,4794.44,2,2,Yes
CUST-13874,Female,0,69,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,39.81,2748.36,2,1,No
CUST-13875,Male,0,42,Month-to-month,Yes,Bank transfer (automatic),No,No,No,29.96,1185.68,2,0,No
CUST-13876,Male,0,34,One year,No,Mailed check,,No,Yes,73.08,2526.15,2,1,Yes
CUST-13877,Male,0,66,One year,Yes,Bank transfer (automatic),DSL,No,No,104.9,6976.09,0,0,No
CUST-13878,Female,1,18,Month-to-month,Yes,Electronic check,No,Yes,Yes,87.1,1560.84,0,0,No
CUST-13879,Male,1,5,One year,Yes,Mailed check,Fiber optic,No,No,100.53,443.11,1,2,No
CUST-13880,Female,0,20,One year,Yes,Electronic check,Fiber optic,Yes,No,45.02,949.49,2,1,No
CUST-13881,Female,0,66,Two year,No,Electronic check,DSL,No,Yes,107.29,7042.7,1,2,No
CUST-13882,Male,0,62,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,56.14,3500.55,0,0,No
CUST-13883,Female,0,32,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,103.92,3403.35,2,2,Yes
CUST-13884,Female,0,58,Month-to-month,No,Mailed check,DSL,No,Yes,65.6,3721.86,0,2,No
CUST-13885,Female,0,50,Two year,No,Mailed check,Fiber optic,No,Yes,45.17,2303.89,2,0,No
CUST-13886,Female,0,38,One year,No,Credit card (automatic),Fiber optic,No,Yes,44.41,1677.25,3,1,Yes
CUST-13887,Male,0,55,One year,Yes,Mailed check,DSL,Yes,No,75.3,4132.47,1,0,No
CUST-13888,Male,0,28,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,26.19,759.04,1,0,Yes
CUST-13889,Female,0,22,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,111.72,2419.27,1,0,Yes
CUST-13890,Female,0,43,Month-to-month,Yes,Bank transfer (automatic),,Yes,Yes,45.53,1899.04,2,0,Yes
CUST-13891,Male,0,36,One year,Yes,Mailed check,Fiber optic,No,Yes,51.98,1782.07,2,1,Yes
CUST-13892,Female,0,52,Month-to-month,No,Bank transfer (automatic),DSL,No,No,41.7,2229.99,5,1,Yes
CUST-13893,Male,0,36,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,18.55,649.22,2,2,No
CUST-13894,Female,1,28,One year,No,Mailed check,Fiber optic,Yes,Yes,87.85,2488.3,1,1,No
CUST-13895,Female,0,58,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,77.6,4476.55,1,2,Yes
CUST-13896,Male,0,36,Month-to-month,No,,No,Yes,Yes,99.62,3528.23,1,1,Yes
CUST-13897,Male,0,70,Month-to-month,No,Electronic check,DSL,Yes,No,22.37,1598.52,2,1,No
CUST-13898,Male,0,9,Two year,No,Electronic check,Fiber optic,No,No,111.58,1020.62,4,1,No
CUST-13899,Male,1,21,One year,No,Mailed check,DSL,No,Yes,51.5,1069.66,2,0,No
CUST-13900,Female,0,64,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,110.01,7055.73,0,1,No
CUST-13901,Male,1,61,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,29.02,1722.2,2,0,No
CUST-13902,Female,0,40,Two year,No,Mailed check,Fiber optic,No,No,93.01,3773.43,1,2,Yes
CUST-13903,Male,1,56,Two year,No,Bank transfer (automatic),DSL,Yes,No,76.48,4347.5,1,0,No
CUST-13904,Male,0,4,One year,Yes,Electronic check,No,Yes,Yes,54.25,254.97,0,1,No
CUST-13905,Female,1,31,Two year,No,Electronic check,Fiber optic,No,No,26.2,793.6,2,2,Yes
CUST-13906,Male,0,27,Month-to-month,No,Mailed check,No,No,Yes,79.03,2136.78,1,1,Yes
CUST-13907,Male,0,58,Month-to-month,No,Bank transfer (automatic),DSL,No,No,20.91,1291.22,0,1,No
CUST-13908,Male,0,25,Month-to-month,No,Mailed check,Fiber optic,Yes,No,68.63,1779.81,3,0,Yes
CUST-13909,Male,1,69,One year,No,Electronic check,Fiber optic,Yes,Yes,78.97,5548.62,1,0,No
CUST-13910,Female,0,70,One year,Yes,Mailed check,Fiber optic,No,No,91.87,6391.87,0,1,No
CUST-13911,Female,0,5,One year,No,Mailed check,DSL,Yes,Yes,117.88,545.89,2,0,Yes
CUST-13912,Male,1,8,Month-to-month,Yes,Electronic check,No,Yes,No,44.39,361.84,2,1,No
CUST-13913,Male,0,9,Month-to-month,No,Electronic check,DSL,Yes,No,50.65,476.19,2,3,No
CUST-13914,Male,0,15,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,52.54,780.99,4,0,Yes
CUST-13915,Female,0,7,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,91.77,622.91,2,4,Yes
CUST-13916,Female,0,72,Month-to-month,Yes,Electronic check,Fiber optic,No,No,111.9,8120.17,4,2,No
CUST-13917,Female,1,15,Two year,No,Electronic check,Fiber optic,Yes,Yes,116.17,1738.01,4,0,Yes
CUST-13918,Female,0,37,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,113.3,4131.34,0,0,Yes
CUST-13919,Male,0,39,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,106.63,4103.59,3,0,No
CUST-13920,Male,1,6,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,117.84,719.39,1,0,Yes
CUST-13921,Male,0,57,Month-to-month,No,Mailed check,Fiber optic,No,No,56.03,3343.84,2,0,Yes
CUST-13922,Female,0,19,Month-to-month,Yes,Electronic check,No,No,No,113.56,2108.84,3,1,Yes
CUST-13923,Male,0,63,Month-to-month,No,Electronic check,No,Yes,Yes,94.73,5952.25,2,0,No
CUST-13924,Female,0,31,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,35.18,1210.82,2,2,No
CUST-13925,Female,0,10,Two year,No,Bank transfer (automatic),DSL,Yes,No,22.82,203.99,1,0,No
CUST-13926,Male,1,67,One year,Yes,Credit card (automatic),No,Yes,No,39.81,2690.04,1,0,No
CUST-13927,Male,0,62,Month-to-month,No,Bank transfer (automatic),DSL,No,No,96.51,6077.42,1,1,Yes
CUST-13928,Male,0,3,One year,No,Mailed check,DSL,Yes,Yes,81.74,197.65,0,1,No
CUST-13929,Female,0,18,Month-to-month,Yes,Electronic check,DSL,No,No,40.8,718.94,2,0,No
CUST-13930,Female,0,25,One year,Yes,Credit card (automatic),DSL,No,No,92.81,2296.03,1,1,Yes
CUST-13931,Male,1,20,Two year,No,Mailed check,No,Yes,No,32.45,573.11,4,1,No
CUST-13932,Male,1,58,Two year,Yes,Electronic check,Fiber optic,Yes,No,100.85,5927.77,1,0,No
CUST-13933,Female,0,50,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,98.06,4873.73,1,0,No
CUST-13934,Male,0,10,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,115.99,1116.09,1,1,No
CUST-13935,Female,0,21,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,33.35,678.13,0,0,Yes
CUST-13936,Female,0,29,One year,Yes,,No,Yes,No,109.36,3217.88,1,1,No
CUST-13937,Male,0,10,Month-to-month,No,Electronic check,No,Yes,No,52.53,530.94,1,2,Yes
CUST-13938,Male,0,13,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,60.06,741.2,3,0,Yes
CUST-13939,Male,0,47,Two year,Yes,Electronic check,DSL,Yes,No,65.33,3090.97,1,1,No
CUST-13940,Male,0,23,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,81.25,1909.38,1,2,Yes
CUST-13941,Female,0,50,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,118.22,5909.81,2,1,No
CUST-13942,Female,0,4,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,78.55,302.46,1,0,Yes
CUST-13943,Female,0,67,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,111.38,,1,1,No
CUST-13944,Male,0,53,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,Yes,43.88,2316.68,0,1,Yes
CUST-13945,Female,0,2,Month-to-month,No,Electronic check,Fiber optic,Yes,No,58.29,196.99,0,0,Yes
CUST-13946,Male,1,68,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,68.95,4650.72,1,0,No
CUST-13947,Male,0,65,Month-to-month,Yes,Electronic check,DSL,Yes,No,50.7,3256.45,1,0,No
CUST-13948,Male,0,57,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,116.43,6591.32,1,1,No
CUST-13949,Male,0,70,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,91.18,6370.66,3,0,No
CUST-13950,Male,1,7,One year,No,Credit card (automatic),DSL,Yes,Yes,66.38,464.79,0,0,No
CUST-13951,Male,1,19,Month-to-month,Yes,Electronic check,DSL,No,No,93.76,1715.16,3,1,Yes
CUST-13952,Female,0,44,Month-to-month,No,Electronic check,DSL,Yes,No,65.23,2874.96,0,0,Yes
CUST-13953,Male,0,63,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,19.98,1287.01,1,1,No
CUST-13954,Female,1,65,Month-to-month,No,Mailed check,No,No,Yes,72.84,4661.33,1,1,No
CUST-13955,Female,0,39,Month-to-month,No,Electronic check,DSL,Yes,No,81.08,3136.06,2,1,No
CUST-13956,Male,0,26,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,116.86,3066.73,3,2,No
CUST-13957,Male,0,44,One year,Yes,Mailed check,Fiber optic,No,Yes,22.35,928.93,0,0,No
CUST-13958,Male,0,12,Month-to-month,No,Electronic check,DSL,Yes,Yes,69.72,820.84,0,1,No
CUST-13959,Female,0,22,Month-to-month,Yes,Electronic check,No,No,Yes,28.11,672.83,1,3,No
CUST-13960,Male,0,14,One year,Yes,Electronic check,Fiber optic,Yes,Yes,33.22,554.84,2,0,No
CUST-13961,Female,0,30,Two year,No,Bank transfer (automatic),No,No,Yes,79.6,2410.0,3,2,Yes
CUST-13962,Male,1,44,Month-to-month,Yes,,DSL,No,Yes,41.52,1818.42,2,2,Yes
CUST-13963,Male,0,38,Month-to-month,Yes,Electronic check,DSL,Yes,No,93.54,3529.45,0,0,No
CUST-13964,Female,0,59,Month-to-month,No,Electronic check,DSL,No,Yes,69.93,4171.41,1,0,Yes
CUST-13965,Female,0,42,Month-to-month,No,Electronic check,Fiber optic,No,No,40.18,1744.23,2,2,Yes
CUST-13966,Male,0,52,Month-to-month,Yes,Mailed check,No,Yes,No,67.88,3471.94,2,0,No
CUST-13967,Female,0,63,Month-to-month,Yes,Electronic check,DSL,No,Yes,18.34,1200.94,3,1,No
CUST-13968,Female,1,61,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,104.96,6372.21,0,1,Yes
CUST-13969,Female,0,34,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,19.52,620.7,0,0,No
CUST-13970,Female,0,39,Two year,No,Credit card (automatic),No,No,No,18.95,731.37,2,3,No
CUST-13971,Female,0,41,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,79.71,3317.69,2,2,Yes
CUST-13972,Male,0,37,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,116.09,4310.8,1,1,Yes
CUST-13973,Male,1,65,Month-to-month,Yes,Electronic check,DSL,No,No,104.27,6791.67,2,1,No
CUST-13974,Female,0,32,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,43.58,1412.18,2,1,No
CUST-13975,Male,1,8,One year,No,Mailed check,DSL,No,No,38.02,327.54,3,0,No
CUST-13976,Male,0,18,One year,Yes,Mailed check,DSL,Yes,Yes,81.17,1455.35,0,0,No
CUST-13977,Female,0,45,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,100.93,4573.44,0,1,No
CUST-13978,Male,0,33,Two year,Yes,Mailed check,No,Yes,No,54.64,1770.14,2,0,No
CUST-13979,Female,0,5,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,61.7,341.05,2,0,No
